Date,Site,GPS,Reef_type,Depth_m,Transect,Observer,Genus,Size_cm,Count,Attached,Notes
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Porites_massive,<5,45,Y,"Deepest site yet with big bommies--lots of turb and some damsels (not a ton though). I think these transects are closer to the actual GPS point (maybe right on top) whereas transect 1 I think was closer to shore/maybe a bit shallower. Used this as a training transect with Ashlyn--worked on Coral ID. Julianna did the first 1/4 of the transect, then Ashlyn took over with Julianna watching, then Julianna took it back for the last 1/5 to rush to finish (colony counts + lesion photos with Madigan). Will do another training day or two (maybe also with Adam)"
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Porites_massive,<5,3,N,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Porites_massive,5-10,52,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Porites_massive,5-10,1,N,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Porites_massive,10-20,46,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Porites_massive,20-40,9,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Porites_massive,40-80,4,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Porites_massive,80-160,1,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Porites_rus,<5,1,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Porites_rus,5-10,3,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Porites_rus,5-10,2,N,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Porites_rus,10-20,3,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Porites_rus,20-40,1,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Montipora,<5,12,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Montipora,5-10,16,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Montipora,10-20,15,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Montipora,20-40,13,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Montipora,40-80,7,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Montipora,80-160,1,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Pocillopora,<5,3,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Pocillopora,5-10,4,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Pocillopora,10-20,3,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Pocillopora,40-80,1,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Acropora,<5,2,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Acropora,5-10,3,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Acropora,10-20,1,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Pavona,<5,14,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Pavona,5-10,23,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Pavona,10-20,7,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Pavona,20-40,2,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Cyphastrea,<5,2,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Cyphastrea,5-10,1,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Cyphastrea,10-20,1,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Napopora,5-10,3,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Napopora,10-20,1,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Psammocora,<5,7,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Psammocora,<5,1,N,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Psammocora,5-10,4,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Psammocora,10-20,2,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Leptastrea,<5,3,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Leptastrea,20-40,1,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Pavona_cactus,5-10,3,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Fungiidae,<5,1,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Fungiidae,5-10,3,Y,
8/21/2022,152,,Back/Fringe,1-2.5,2,Julianna_Ashlyn,Acanthastrea,5-10,1,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Pavona_cactus,<5,3,Y,Lower damselosity than 152 but still some patches. Tons of coral. Adam and Ashlyn used this as training--Ashlyn did first ~10m then Adam did remining ~40m. TONS of corals to photo--left the dock at 7:45 and didn't get back until like 4:00PM. Sad. Bad day where Julianna hit a coral and Ashlyn had chest pain.
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Porites_massive,<5,49,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Porites_massive,5-10,38,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Porites_massive,10-20,33,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Porites_massive,20-40,14,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Porites_massive,40-80,6,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Porites_rus,<5,9,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Porites_rus,5-10,1,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Porites_rus,10-20,2,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Porites_rus,20-40,2,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Porites_rus,40-80,1,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Porites_rus,<5,1,N,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Montipora,<5,31,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Montipora,5-10,3,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Montipora,10-20,15,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Montipora,20-40,12,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Montipora,40-80,7,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Pocillopora,<5,17,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Pocillopora,5-10,6,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Pocillopora,10-20,13,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Pocillopora,20-40,3,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Pocillopora,<5,4,N,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Acropora,<5,8,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Acropora,5-10,4,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Acropora,20-40,2,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Pavona,<5,30,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Pavona,5-10,14,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Pavona,10-20,6,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Pavona,20-40,1,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Fungiidae,<5,3,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Psammocora,<5,15,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Psammocora,5-10,7,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Psammocora,10-20,3,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Astrea,<5,2,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Astrea,5-10,4,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Cyphastrea,<5,12,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Leptastrea,<5,15,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Leptastrea,5-10,1,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Napopora,<5,5,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Napopora,5-10,3,Y,
8/23/2022,171,,Back/Fringe,1-2,1,Adam_Ashlyn,Napopora,10-20,2,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Porites_massive,<5,31,Y,"a very continous transect, lots of rubble. A LOT of corals, a lot of bummies were very dense and could not look inside/under. a lot of turbeneria all around, and a lot of halamida under some bummies. Very shallow, wind picked up and transect might have drifted somewhat. Adam did alone, confirmed questinable ones with Julianna or Madigan. Got out late and got back before 3pm ! "
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Porites_massive,5-10,34,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Porites_massive,10-20,31,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Porites_massive,20-40,15,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Porites_massive,40-80,5,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Porites_massive,<5,2,N,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Porites_Rus,<5,31,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Porites_Rus,5-10,11,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Porites_Rus,10-20,1,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Porites_Rus,20-40,3,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Porites_Rus,<5,13,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Porites_Rus,5-10,3,N,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Porites_Rus,20-40,1,N,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Montipora,<5,14,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Montipora,5-10,6,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Montipora,10-20,9,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Montipora,20-40,17,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Montipora,<5,4,N,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Pocillopora,<5,20,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Pocillopora,5-10,9,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Pocillopora,10-20,15,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Pocillopora,20-40,6,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Pocillopora,40-80,1,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Acropora,<5,7,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Acropora,5-10,5,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Acropora,10-20,4,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Acropora,20-40,1,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Pavona,<5,7,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Pavona,5-10,25,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Pavona,10-20,7,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Psammocora,<5,25,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Psammocora,5-10,16,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Psammocora,10-20,5,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Leptastrea,<5,17,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Leptastrea,10-20,4,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Astrea,<5,5,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Astrea,10-20,1,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Cyphastrea,<5,26,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Cyphastrea,5-10,1,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Napopora,<5,1,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Napopora,5-10,1,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Napopora,10-20,1,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Acanthastrea,<5,1,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Millepora,<5,2,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Millepora,5-10,3,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Millepora,10-20,5,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Millepora,20-40,2,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Millepora,80-160,1,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Fungiidae,<5,1,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Fungiidae,5-10,2,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Leptoseris,<5,1,Y,
8/24/2022,171,,Back/Fringe,0.5-2,3,Adam,Leptoseris,10-20,1,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_massive,<5,43,Y,"My transect was the patchiest of this site (least coral, most sand, sparse bommies)--if anything this might be an overcount of the corals based on how the transect ended up? Mid damselosity. Diverse, lots of coral. This was the deepest of the 3 transects"
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_massive,<5,1,N,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_massive,5-10,63,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_massive,5-10,1,N,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_massive,10-20,51,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_massive,20-40,25,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_massive,40-80,7,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_massive,80-160,1,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_rus,<5,6,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_rus,5-10,5,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_rus,5-10,4,N,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_rus,10-20,5,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_rus,10-20,1,N,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_rus,20-40,5,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Porites_rus,20-40,1,N,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Montipora,<5,8,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Montipora,5-10,7,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Montipora,10-20,9,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Montipora,20-40,16,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Montipora,40-80,2,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Pocillopora,<5,24,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Pocillopora,5-10,16,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Pocillopora,10-20,28,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Pocillopora,20-40,3,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Acropora,<5,8,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Acropora,5-10,3,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Acropora,20-40,3,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Pavona,<5,14,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Pavona,5-10,25,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Pavona,10-20,9,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Pavona,20-40,3,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Napopora,<5,3,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Napopora,<5,2,N,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Napopora,5-10,3,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Napopora,5-10,1,N,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Psammocora,<5,12,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Psammocora,5-10,20,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Psammocora,10-20,5,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Psammocora,10-20,1,N,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Cyphastrea,<5,11,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Astrea,5-10,1,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Leptastrea,<5,9,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Leptastrea,5-10,1,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Fungiidae,<5,1,Y,
8/24/2022,171,,Backreef,1-2.5,2,Julianna,Fungiidae,5-10,1,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Porites_massive,<5,17,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Porites_massive,5-10,13,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Porites_massive,10-20,21,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Porites_massive,20-40,16,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Porites_massive,40-80,6,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Porites_rus,<5,2,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Porites_rus,10-20,2,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Porites_rus,20-40,1,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Porites_rus,40-80,1,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Porites_rus,<5,7,N,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Montipora,<5,1,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Montipora,5-10,1,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Montipora,10-20,1,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Montipora,20-40,3,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Montipora,40-80,6,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Pocillopora,<5,9,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Pocillopora,5-10,3,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Pocillopora,10-20,14,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Pocillopora,20-40,3,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Acropora,<5,1,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Acropora,5-10,1,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Pavona,<5,5,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Pavona,5-10,5,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Pavona,10-20,1,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Psammocora,<5,7,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Psammocora,5-10,2,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Psammocora,10-20,2,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Psammocora,5-10,1,N,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Leptastrea,<5,55,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Leptastrea,5-10,1,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Leptastrea,<5,3,N,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Cyphastrea,<5,36,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Cyphastrea,5-10,2,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Fungiidae,<5,1,Y,
8/25/2022,186,,Backreef,1-2.5,1,Adam,Stylocoeniella,<5,3,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Porites_massive,<5,19,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Porites_massive,5-10,14,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Porites_massive,10-20,9,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Porites_massive,20-40,6,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Porites_massive,<5,1,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Porites_massive,5-10,3,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Porites_rus,<5,32,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Porites_rus,5-10,5,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Porites_rus,10-20,4,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Porites_rus,20-40,1,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Porites_rus,40-80,1,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Montipora,<5,8,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Montipora,5-10,3,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Montipora,10-20,3,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Montipora,20-40,4,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Montipora,40-80,2,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Montipora,80-160,1,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Montipora,<5,1,N,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Pocillopora,<5,4,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Pocillopora,5-10,6,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Pocillopora,20-40,1,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Pocillopora,40-80,1,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Pavona,<5,2,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Pavona,5-10,2,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Pavona,10-20,1,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Pavona,<5,3,N,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Pavona,5-10,3,N,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Pavona,10-20,1,N,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Psammocora,<5,5,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Psammocora,5-10,4,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Psammocora,<5,1,N,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Psammocora,5-10,1,N,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Leptastrea,<5,56,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Cyphastrea,<5,35,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Cyphastrea,<5,1,N,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Napopora,<5,3,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Napopora,5-10,1,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Fungiidae,<5,1,Y,
8/25/2022,186,,Backreef,1-2.5,2,Adam,Fungiidae,<5,9,N,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_massive,<5,41,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_massive,5-10,38,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_massive,10-20,35,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_massive,20-40,19,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_massive,40-80,7,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_rus,<5,5,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_rus,5-10,2,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_rus,10-20,4,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_rus,20-40,4,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_rus,40-80,2,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_rus,80-160,2,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_rus,>160,1,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_rus,<5,42,N,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_rus,5-10,7,N,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Porites_rus,10-20,5,N,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Montipora,<5,3,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Montipora,5-10,3,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Montipora,10-20,1,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Montipora,20-40,3,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Montipora,40-80,1,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Pavona,<5,2,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Cyphastrea,<5,11,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Leptastrea,<5,5,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Leptastrea,<5,1,N,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Stylocoeniella,<5,5,Y,
8/26/2022,136,,Backreef,1-2.5,2,Adam,Psammocora,<5,1,Y,
8/26/2022,136,,Backreef,1-2.5,1,Adam,Porites_massive,<5,28,Y,
8/26/2022,136,,Backreef,1-2.5,1,Adam,Porites_massive,5-10,18,Y,
8/26/2022,136,,Backreef,1-2.5,1,Adam,Porites_massive,10-20,24,Y,
8/26/2022,136,,Backreef,1-2.5,1,Adam,Porites_massive,20-40,19,Y,
8/26/2022,136,,Backreef,1-2.5,1,Adam,Porites_massive,40-80,9,Y,
